,content,label
795,주성치의 개그 + 미모 장민의 + 탄탄한 구성 + 푼수 오맹달,0
1188,"깡패, 연애라는 나온 지루함을 느낀내게 '천재'라는 소재를 잡은 영화는 신선했다, 뿐만아니라 그 소재에 탄탄한 스토리, 디테일한 몰입도가 그에 걸맞게 소재에 연출, 최고였다.",1
534,악인3인이 긴장감 재미 조성 너무 마지막 마동석과의 액션이 신경써서 긴장감 다 버려놓는 안타까운 영화.. 후반부 좀만 더 그 만들지.. 끝에가서 오버액션으로 맞기만 하는 액션으로 다해놓고 재미없어짐..,1
665,겉은 감동적인 스포츠영화지면 그 이면에는 이상적인 로맨스 영화,0
432,알기 놀란을 위해 본 영화,0
662,아이들과 보기에 좋은 애니메이션!,0
951,연기가 새로운 해리슨포드의 돋보임. 웃음이 절로나오는 코메디영화~~^^*,0
1339,너무 짧았던 러닝타임. 86분으로 다 하지못한 악사들의 무척 얘기가 궁금해졌다.,1
1398,이건 뭐...국내에 너무 없다. 알려진 영화라...매니아들만 봤을테니...후회는 안,0
1302,즐길수있다 동심있다면,0
307,강시영화!!!! 인생 최고의 내,0
1326,재밌게 참신하네요~ 봤습니다!,0
1322,"여러모로 그래픽도 좋고 원작처럼 스토리도 좋지만 원작의 스토리를 그대로 안따라가고 조금,아니 많바바꾼게 아쉽",1
1372,처음부터 끝까지 수 예측할 없는 스토리. 굿굿!,0
25,엄청 명작이다 재미있다 ~~,0
240,인생 내 최고의 명작입니다,0
391,기가막혔던 효과음이 영화,0
162,ㅠㅠ 반전이있네요 감동,1
841,오늘 급한감이 아무도없고 우리딸이랑 둘이서만 봤네요ㅎㅎ정말 재밌고 마무리가 영화였어요 제가 더 재밌게봤네요 웃고울고ㅋㅋㅋ근데 감동적인 너무 보고왔어요~평일이라그런지 있더군요 공주랑 아들이 어떻게됐는지도 안나고...그게 쫌 아쉬웠어요!!!,1
1402,"첫시작부터 마지막까지 지루한 적 없던 영화이고, 너무나도 가족들과 헤어지고 나서 늙은 머피를 만날때 쿠퍼가 감동적이였다.",1
531,비아랑 할머니 장면에서 영화였다... 가슴 몽글몽글해지는 왈칵...오랜만에,1
1404,평생을 모진 아픔과 이야기 살아간 처절한 사랑 죄책감으로,1
736,마지막 장면 보고 몇분 경악햇다 동안,1
110,벌써 마지막회라니 믿기싫은현실ㅜ 넘 재밌어요,0
488,마지막에 조슈아가 엄마한테 안겨서 우리가 이겼다고 외치는 장면에서 펑펑 울었다. 아버지의 희생으로 인간이 만든 가장 지옥 같은 장소에서도 어린아이다운 순수함을 그대로 간직하고 나와 기뻐하는 아이의 그 모습이 너무 아름다워서 울 수밖에 없었다.,1
879,재미 반 ㅎㅎ 반이네요 기대 더욱 기대합니다,0
786,"닳도록..스릴,흥미 중 가장 많이 본 영화..DVD가 아주 닳고 재난영화 모두 굿~~",0
1233,ㅋㅋㅋㅋㅋ은근히재미엇는데...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ나두초딩때봣어~~~~~~~~~~,0
1337,난 이거 시즌1떄안보다가 어쩌다가 티비에하길래 걍빠져버림 ;; 한명한명 특징이 살아있어서 개인적으로 재밌습니다,0
484,잼나요 폭풍 5살짜리가 집중해서보내요,0
20,완전 재밌음 10점도 더 주고 싶어요,0
18,예측이되는..??? 스토리가 볼만했어요~ㅋㅋ뭐랄까?,1
917,세상 떳떳하고 올바르게 살기가 너무 어렵다. 많은 생각을 하게 만드는 영화.,0
1521,또 드라마 이런 언제 나올까.... 무조건 만점,0
1394,특유의촌스러움과유치함까지사랑스럽다,0
904,많이 예수님에대해 알수있는 계기가 되네여,0
548,스탠리의 밝고 긍정적인 마음이 너무나도 일깨워주는게 많은 사랑스러운 이야기 입니다. 영화에 나오는 인도 도시락 요리도 볼만하구요~최고예요,0
1053,영화...ㅋㅋ 추억의,0
706,재미없어서 보다 남주 일어났더니 자다 자살함,1
753,오페라 좋아하는 사람을 이해할수가 없었는데 이 영화의 나를 울게하소서 그날의 하나만으로 오페라에 빠져버렸다.영화를 처음본날이 십여년전이건만 이 감동이 아직도 감돈다.,0
316,최고의 여운을준 감동영화다,0
1015,50년 전에 만들어진 영화라니 명화를 믿기지가 않습니다.이제라도 이런 정말 보게 되어 기쁘네요.,0
1164,미친 인형 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 드럽게 안죽어 색히가,0
968,알프레도의 아바다카다브라와 토토가 받은 키스신장면은 최고로 아름답다,1
1081,스토리 별거 없다. 완벽하다. 근데,0
721,울었다. 울었다. 엉엉 펑펑 꺽꺽 소리내면서 울었다.... ㅜ.ㅜ,0
783,로봇 형체로 표절을 주장한다면 장동건 닮은 사람은 장동건 예? 표절입니까?,0
214,초반 레옹의 액션 흡입력 쩝니다. 게리올드만의 안소니홉킨스랑 양들의 침묵의 악역연기는 양대산맥이고요. 특히 후반부에 나탈리 포트만에게 살고싶냐고 물어보는 연기는 전율입니다.,1
1234,흑백 영화를 아우슈비츠를 끝까지 본 건 이 영화가 처음이었다.끔찍하고 화나고 여자들이 쉰들러 리스트에 든 슬프지만 처음부터 빠져나올 때 희열감을 느끼며 행복해졌다.,1
826,어릴때 정말 1시간 봤던 시리즈 ㅎㅎ 상영시간이 재밌게 겨우 넘내..,0
807,어찌했을까나...남자라면 보면서 내가 저상황 즉 섹스중독자라면 영화를 알것이다...마이크 페스벤더의 영화에서의 연기는 연기가 아니다...실제이다..,1
701,9점대는 만들어야지..,0
370,보는 내내 생활로 현실적이라 화가 났다. 하지만 결국 현실과 타협 혹은 아 들어가는 모습을 보며 씁쓸하면서도 너무 저게 인생이지 싶었다,1
146,성유리. 그곳엔 이녹이가 있었다. 자랑스럽다.,0
1309,"개들에게서 느껴지는 동지애, 협동 정신, 않고 생존력, 개들을 되찾기 표한다. 어떤 것도 아끼지 않고 모험을 감행하는 게리 세퍼드의 용기, 기꺼이 그들의 재회를 경의를 몸을 아끼지 강인한 모험에 동참한 동료 탐험대원들의 기지와 노고에 깊은 위해 위해",1
929,"하루를 두 번 사는 것처럼 열심히 그리고 가족의 소중함 등 뻔할수 있는 주제를 뻔하지 않게 재밌게 전달하더라구요. 모쏠과 같은 남주인공이 고백에 성공한 후 구름위를 둥둥 걷는 설레는 마음을 흔들리는 카메라워크로 보여주고, 첫사랑 그녀에게 막날에 고백해 실패한 뒤, 시간을 되돌려서 첫날에 고백해도 이루어지지않아서 (될놈될) 훗날 그녀를 다시만났을 때에도 결국 그녀를 쿨하게 돌려보내는 그런 남주의 마음에 공감이 많이 가더라구요.영화 막바지에 남주 아버지와 마지막 산책을 하는 장면에서 울컥하더군요. 남주가 탁구시합에서 이긴 상으로 키스를 해드리겠다고 하자 아버지가 무언가를 예감한듯 “마지막인가보구나”라고 하는데 정말 슬펐습니다. 이런 영화를 7년만에 볼 수 있어서 행복했어요~!!",1
929,카엘라인~난캉이니깐...ㅋ,0
1216,액션신이 심장을 없는데도 별로 쫄깃하게 만들어준 웰메이드 범죄물! 류승범 황정민의 연기를 보는것만으로도 즐거운데 잘만들어진 영화라 기쁨 두배!,0
501,매우재미있게밨어요 아쉬워요 너무일직끝나서,0
393,웃겨ㅋㅋㅋ봐도봐도질리지않는그의영화,0
102,"마지막 무지개다리를 건너,이든과 폭풍오열..우리아이와도 만낫을때 그렇게 만나게되겟죠",1
1311,아기자기하고 귀엽게 스포츠코미디.여자들 잘만든 야구 잘하네,0
1418,찡하게 밀려오는 감동의 여운이 있다.,0
908,"결혼식에서의 il mondo.. 내가 생각할 수 있는 최고의 이상향적인 행복이었다. 누군가 나에게 인생에서 가장 감동적이었던 영화를 고르라 하면 주저없이 이 영화를 꼽을 수 있다. 메리와의 사랑, 결실, 아버지와의 이별은 모두 나에게 큰 감동을 남겨주었다.",1
623,샤오샤오에게 아버지가 남긴 편지가 가장 가슴에 남습니다. 아들보다 어쩌면 더 샤오샤오를 아꼈던 아버지의 깊은 정. 언제라도 돌아오라는 말씀에 목이 메입니다.,1
1254,너무 결말이 파격적이었다...중년남성들의 꿈,1
1490,뒤늦게 봤는데 재미있네요. 용의자 2는 안만드세요. 아이 인신매매 당한거 찾으러간다음 시리즈가 궁금해요.,1
635,완전 짱좋은드라마^♥^,0
164,반전이있네요 ㅠㅠ 감동,1
1232,"이기적이었던 아이언맨은 마지막에 모두를 위해 희생하고, 이타적이기만 했던 캡틴 아메리카는 마지막에 자신을 위한 삶을 선택했다. 결국 토니 그리고 스티븐은 서로의 충고를 받아들인 채로 결말을 맞이한 셈이다.",1
81,음악영화 뛰어넘는 최고의 원스를,0
165,"있다. 형제가 겪는 일상에서의 듯한 좌절감을 그린 작품.. 압권.. 카메라로 두 남자의 일상을 훔쳐보는 고독과 느낌을 주는데, 주로 롱샷으로 된 화면과 롱테이크기법으로 현대인이 겪는 고독과 소외감을 제대로 살리고 두 라스트씬의 롱테이크는 특히 정지된",1
1481,너무나 가슴아픈 명작. 피아노와 더불어 조재현의 양대 역작.,0
1091,마지막에 동생이 죽은줄 알고 이진태는 북한군의 앞잡이가 되어서 우리 남한군과 싸울때 싸우고있는 병사가 동생인걸 못알아보고 죽이려다가 도중에 진짜동생인걸 알아차리고 동생이 북한군에 의해 도망갈때 지켜주려고 북한군인 상태인데 망설임없이 북한군을 향해 총을 쏘는장면이 너무 울컥했습니다. 이진태는 언제나 가족을 위해 싸웠습니다... 영화가 실제 당시에 있을법한 얘기라 너무 슬펐습니다... 우리나라를 지켜주신 참전용사분들 모두 감사드립니다.,1
926,다들 재밌대서 혹하고 봤는데 첨엔 뭔 스토리인지 몰라서..하지만 좀 지나 이야기의 시작인 존의 집 한 쇼파에서 존이 그의 정체를 설명할 때 나도 그의 주위 선생님들의 일부가 되버리고 말았다. 갈수록 흥미진진..영화지만 어느새 나도 믿고 있다.아직도.?,1
489,한예슬 괜찮고 너무 이쁘당ㅋㅋㅋ짱인듯원래도 이쁜데 미탄에서 이쁨터짐ㅋㅋㅋ옷입는것도 헤어도 메이크업도 이쁨이쁨이쁨드라마 내용도 진짜 잘될듯ㅋㅋㅋ,0
410,우리는 세상을 바꾸려 했어. 그런데 우리가 변했지.,1
296,최고의 액션. 스토리나 연출은 좀 아쉬움.,0
411,또 많이 웃었고 진짜 완전 감동적이었다~ 단 한장면도 지겹지가 않았다.,0
462,다른드라마 결말과 다른 색다른 같아요 정말 훈훈한 감동의 가족드라마였던것 결말과,1
595,영화에 나오는 노래 제목이 뭐죠? 최진희가 똑같던데. 사랑의미로랑 곡이 불렀던 최진희가 리메이크 한건가요?노래 제목을 알고 싶네요 누가 불렀는지도요,0
207,11명 궁금해서올려봄 얼마나바뀌나 참여라길래,0
621,소름듣는 대사와..연출..연기...올드보이 인생 진품!!강추!! 여러합작의,0
972,영화는 좋은데 감사용은 패전처리투수가 아냐. 감사용이 전문 패전처리 투수면 절대 15패가 나올 수가 없어. 패는 없어. 있거나 무승부에서 등판해서 본인이 패전처리는 얻어맞아서 져야 올라가는거야. 진짜 상대팀한테 방어율이 높을뿐 별로 패는 이기고,0
693,진짜 내용 뻔한데 볼만함,0
511,"아름다운 영화! 두고 두고 간직하고 싶은 영화, 소중한 사람과 함께 보세요~!!",0
412,진짜 많이 웃었고 않았다. 완전 감동적이었다~ 단 한장면도 지겹지가 또,0
1436,아즈라~~..환상속을 헤메는 듯한기분..,0
258,잼있어용~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ정일우♥♥♥♥♥♥♥♥,0
91,"모든권력은 대한민국 국민으로부터나온다.라고헌법 1조에 명시되있는데, 직무유기에다가 국민의 기본권을 무참하게 대사관사람을좌천만가지고 짋밟아버린 될일인가?아니 이게말이되나?국민이있으니깐 권력이있는건데 이런 자만과오만에 찌들은사람들ㅡㅡ",1
1304,동심있다면 즐길수있다,0
78,초반에 표정이 공효진이 이선균 기습볼뽀뽀할때 왜이리 좋지ㅋㅋㅋㅋ 이선균 공효진 둘다 엘베안에서 재밌어서 그런가 되게달달했음ㅠ 새벽까지 몰아서 봤는데 꿀잼졸잼짱잼!!!,1
466,40년전 영화인데 지금 봐도 개 야외에서 특히나 후반부 액션씬 쩐다 쩌네 소룡이 성님 사자후 시전하면서 영화 배경사운드도 절정이고 굿굿,1
237,의리 의리 의리 !!!!,0
1225,감히 더 조 프레이져가 말한다. 위대하다,0
659,이런 희생이있었다니....,1
1296,좋아,0
220,기사 택시,0
818,담백하면서 현실적이고 가슴떨리는..그냥 최고ㅜㅜ,0
1041,어제 봤는데 무서웠음ㅎㄷㄷㄷ 사람죽이는 장면보고 주지사님이,1
240,보다가 이해못한장면이 끝나고 소름이 되면서 이해가 돋음 손예진이 처음에 특히 이기우의 버릇인 입으로 바람을불어 머리카락이 휘날리게하는게 처음부터 누구딸인지 알려주는것같아서 소름,1
1391,"작년 여름에 봤던 영화인데 아직까지 여운이 남습니다. 암울한 현실을 과거와 현재를 교차하며 보여주는 장면이 인상적이었고, 음울한 분위기를 가진 영화의 무거운 느낌은 극으로 치닫는 마지막을 더 기억에 오래 남게 하였습니다.",1
379,느낌이 영화... 가는 오래도록 사와지리 에리카는 정말 작품 하나는 잘 보는듯.,0
815,"나의 평점은 9점인데, 평균평점이 8점이라 10점으로 주겠다. 오페라 몇편을 감상한듯 전율이 이는 사운드와 자유를 갈망하는 민중의 패기 어린 웅장함이 가슴을 울렸다. 살짝 아쉬운 느낌이 들지만, 한편에 긴 대서사시를 이렇게 옮긴것만 해도 극찬받을만하다",0
1323,재밌던데 이거 ㅋㅋㅋ 긴장감 차안에 있을때 특히,1
379,웃기면 감동까지 뭘 바라오?게다가 마지막에 짱댕이지..더이상 주더만!!,1
404,엔딩이 너무 심했지만 ㅜㅜ 눈물 쏙 빼게 아름다운 사랑이더라~,1
1131,김경란씨는 사실 여태껏 앞에 나서는 모습이 방송에 거의 나오지 않았기 그래도 최후의 3인에 시즌2가 때 의문이 들었지만 데쓰매치를 보고 놀랐습니다. 때문에 홍진호가 우승했으면.. 들었을 나왔으면 좋겠지만 시즌1만큼 재미있을지 궁금합니다.,1
414,좋으면 좋은 이유없이 좋은거지. 영화,0
1160,와 쩌네..ㄷㄷㄷ 캬..ㅎㅎ,0
82,역설적으로 기억을 지웠기에 만날 다시 둘이 수 있었던 것 아닐까. 기억을 간직했어도 둘이 다시 시작했을까.,1
1318,뭐야 평점들이 왜그러지.. 나름 1점 있고 괜찮았는데.. 근데 확실히 코미디는 다른영화에 비해 아닌듯 반전도 주면서 알바니 뭐니 까지 할 정도는 부족한편ㅋ...,1
1424,마지막에류덕환죽는거보면시즌4는안나오나?그런생각나요~ㅜㅜ,1
749,알파치노 연기때문에,0
675,"영상 길이가 쓸데없이 너무 길음 루즈하게 질질 끄는 필요 없는 부분이 많음 캐릭터의 매력을 가장 기대하고 갔는데 아역 나는 사람으로 마음에 들었고 엠마스톤이 갑자기 드는 변할때 게 감추고 오그라들게 했음 흑화된 원인이 크게 와닿지 않아서, 10년 넘게 폭력적인 모습을 잘 이질감이 살아놓고 마치 원래 캐릭터가 이런 사람이지 폭력적인 다시 하며 가장 변한 크루엘라로 이해가 안됐음. 마지막에 남작부인이 엄마라고 한 것도 완전 막장스토리고 모든 면에서 실망함..",1
663,"후반부에 아버지가 알려주는 ‘인생을 행복하게 사는 법’이 않는다는 기억에 남고, 마음에 쓰지 채로 살아가고 하루하루에 나중엔 시간여행을 잘 할 제일 점이 마음에 든다. 우리는 시간여행을 새긴 수 없기에 있다. 가치를 부여하고 소중히 여겨야한다. 아버지가 가르쳐주신 대로 인생에서 일어나는 일들을 온전히 느끼며.",1
1052,어렸을때 진짜 잼있게봤는데 특히 스프레이로 하늘을 날으는 장면!!,1
1079,좋아요ㅎㅎ,0
980,"인도의 노래와 춤파트가 쫌 길어서 따분해지는감이 있었지만, 전체적으로 재미있고 감동적이였습니다. 교수님의 변화가 특히 감동적인것 같습니다.",1
1300,댄스퀸 롤라와 희망찬 함께 새해를~,0
254,마지막 북한군의 오열로 10점준다,1
248,마지막 장면을 보면서 울컥했습니다. 제 어린시절을 다른 사람에게 전달하는 그 마음은 얼마나 감동적이었는지.... 그리고 주인공들도 앤디를 잊지 않고 계속 찾는 것을 보면서 그런 존재가 저한테 있는지도 생각해보는 시간이었어요. 정말 대박입니다. 사랑해요 디즈니,1
114,신은경씨 멋져영..대박^^^ 넘,0
403,엔딩이 너무 사랑이더라~ ㅜㅜ 눈물 쏙 빼게 아름다운 심했지만,1
796,주성치의 개그 + 장민의 + 미모 탄탄한 구성 + 푼수 오맹달,0
1527,떠오르는 특별한거죠^^ 많네요 그렇다면 장면들이,0
1306,좋은 영화다. 평론가들은 창의적으로 비평해야한다는 강박증이 아닌지.. 있는건,0
130,"지금은 소녀시대,앞으로도 소녀시대...윤아여신이여.영원하라. 소녀시대,영원히",0
1270,보면 가서 영화관에 더 좋았을걸...어린시절로 돌아간 느낌이들어 만감이...,0
760,잔잔하게 예상이 드라마를 묻는 법정물과 울림을 주지만 큰 임팩트가 없다. 마지막 반전도 진작에 1심 정도 잔잔한 되었고 자폐증 학생의 친구가 갑자기 돌변하는 것도 그렇고 검사가 증인에게 멱살 잡는 것도 그렇고 처음 어느 공판에 당연히 변호사 그 당시 보고 들은 것을 검사가 물어야 하는 데 그러지 않고 2심에서야 피고 변호사가 섞어서 것도 이상하다.,1
1506,댐시!!! 그넘으 아이리스 망할!!!!!!!!!아이리스죽여버려,1
1431,일베넘들 안당해봐서그른가 ㅍㅂㄱ하는꼴보소,0
1075,"정말 잊을 담임선생님과 없는 영화! 중학교때 수 반아이들이가같이 봤어요, 그 이후로도 가끔씩 생각나는데 마음이 따뜻해지는 영화입니다.",0
1210,정말정말정말 명작입니다.ㅠ_ㅠ 봤는데 우연히 정말 빠져들었어요!,0
1367,"무능한 정부, 국민을 지킬 의지가 없는 정부",0
478,"많은 시간을 그 보내서 서로에 대해 잘 안다는 처음 하지만, 두 주인공은 마지막까지 서로를 알아주지 못하고 시절로 그 마지막에 테이프를 두 진정한 서로 대한 생각을 알게된다. 서로 듣기에 그사람의 다시 뿐 어렵게 서로 끊지 사람의 끌릴 수 밖에 없었던, 사랑의 그 말들, 다시 사랑하게 될거라 생각한다. 우리가 마주했던 사랑은 그럴 운명이었던 것 같다. 함께 방법으로 돌아가면 나는 누구와 만나고 있을까라는 생각을 하곤 한다. 나는 다시 그 이별하게 돌아가도 그때 그사람에게 끌릴 수 밖에 기억나지 것 같다. 그 사람의 행동, 그 영원토록 또 거북한 분위기, 그 모든 것들이 내가 된다. 사람을 지워진 하게될 운명으로 만들었다. 다시 들으며 주인공이 운명처럼 사랑을 시작한더라도 영원하지 않을 수 있다. 하지만 기억을 삭제하는 그래서 그 끝을 맞이한다면, 못했던, 그 사랑은 끝나지 않을 것이다. 사랑을 기억으로 착각을 시작하듯 감정으로 사람을 마주한다면 또 다시 운명적으로 사랑에 이끌릴테니까. 그래서 사랑을 잊는다는 것은 불가능하다. 사랑을 없을 않도록 깊게 묻어 찾기 이지만, 만들 뿐이다. 완전히 잊는다면 또 이야기들 그 사람을 사랑하게 될 것임이 틀림없기 때문이다. 시절로 사랑은 소멸 되지 않고 항상 존재하고 있다.",1
944,와 이편부터조각들이이어지네,0
1430,"다들 재미있다고 하기도 하고 무엇보다 엠마스톤이 나온다고 하길래 기대하면서 보러 갔습니다. 그런데 처음 영화시작할때부터 끝날 때까지 '음?이게 뭐지?'라는 생각이 들었어요. 배우들의 연기나 연출, 그리고 음악도 크루엘라에 맞는 ost였다고 생각은 합니다. 그런데 이 영화가 현재 예매율 1위인 이유는 그냥 다른 영화는 볼게 없어서가 아닐까라는 생각이 들더라구요. 개인적으로 크루엘라의 두 친구인 제스퍼와 호레이스가 중간에 크루엘라를 한번이라도 배신했다거나 크루엘라의 친엄마가 바로네스가 아니었다면 어땠을까라는 생각도 들었구요. 두 남자배우가 너무 크루엘라한테 복종하고 도와주는 모습을 보니 네..딱히 모르겠더라구요. 그리고 바로네스가 친엄마임을 알고 갑자기 훅훅 진행되는 스토리도 그닥 흥미롭진 않았구요. 영화상에서 크게 문제는 없었던 듯 한데 보면서 지루하단 느낌이 들었으면 그건 제대로 만든 영화가 아닌거 같아요. 물론 사람마다 개인차이는 있지만요! 저는 다른분들이 칭찬하는 부분을 이해하기가 힘드네요..ㅠㅠ그래서 저는 딱히 추천할만한 영화는 아니라는 생각이 듭니다",1
1044,결말이 불행해 보이는건 뭘까요 그렇게 싫어해서 기억을 지운건데 다시 또 사랑 감독의 아플걸 생각하기 다시 만나는건 불행같은데....제가 비정상인가요 너가 알면서도 나름 여지를 남긴 때문에 의도 인가요?,1
70,그립네요.... 은주님이,0
1033,와 와 진짜 와 진짜 와 이건 이거 와 아오 와,0
1185,"하지만 가리워져있는 길에 있다. 욕망으로 어두움으로 우리는 마음으로 삶을,오늘 하루를 지금을 즐기며 사는 내가 그 길을 뛰어넘어 것은 누구인지 찾아가는 과정이라고 생각한다.키팅 선생님의 말처럼 말이다. 카르페디엠",1
158,상영종료해서 일본판으로..재미있다!!!!!!!!!!!,0
615,수작 사회의 치부를 정확하게 예언한 한국,0
191,아이가 죽을때 너무슬펏고 다시만나서 다행이다,1
744,ost보고 지니어스 이거 생각나서 봤는데 재밌음,0
639,"재밌다. 나선 본능을 억제하고 서역 먼길 견마잡이로 손오공~~~맹도견들처럼 손오공의 뒷모습이 결론은 조금 쓸쓸해보이기도 하지만... 동행하는 친구들도 있고, 암튼 한편으론 유쾌하고 재밌다는 거.",1
1458,아름다운 영화. 다만 바이올린에서 첫사랑으로 시작하여 끝나는 과정이 썩 매끄럽지만은 않았다.하지만 좋다!,1
583,되돌아보면 누구나 연애에 행복한 순간들은 항상 있었을테지만 그걸 것이다 되는 모두가 다시 만나지는 일들이 기억을 지웠음에도 다시 만난 것을 보면 같은 않는다결국 반복되더라도 이들은 끝까지 사랑할 깨닫게,1
54,배우들의 동시에 매력을 발산시키는 제법 쉬크한 영화!,0
1169,ㅠㅠㅠ짱짱영화 진짜 어떻게 몇OO전에 이런영화를 만들었지,0
1361,4000원! 네이버에서 다운 받아서 봤음. 재밌음. ㅋㅋ,0
955,진정한 전쟁속의 휴먼드라마,0
69,은주님이 그립네요....,0
204,진짜 김정태 웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1294,15번이상봤다 너무재밌어서,0
149,언제부턴가 주인공이 장애가 있다는걸모르고 보게 되는영화 생각해보면 벤치에 앉아 이야기를 듣던 사람들이 우리가 영화를 보며 변하는 모습처럼 보인다,1
1369,정말 슬프다ㅠㅠ 강아지한테 우리집 잘해야겠어 ㅠㅜ,0
1476,외계인 나왔다고 망작이라는 인간들은 모가지를 비틀어야됨영화를 영화로 보는게 자기가 아니라 보기싫은게 나오면 그냥 망작이라고 평가해버리는 쓰레기들이거든,1
586,건 그래도 폭죽 한 방에 군대 몰살시키는 아무리 에반데 ㅋㅋ,1
1250,눈에 보이는 반전이었지만 영화의 흡인력은 사라지지 않았다.,1
521,화산이 터지는 장면까지 가는 이야기는 너무 디테일하고 재미있는데 그 후 구조되는 이야기 까지는 너무 밋밋함,1
1533,한국공포영화의 최고봉!! 여자의 곡하는소리는 전세계모든 길게 덜덜 떨며도망갈것같다. 혀를 귀신들도 내뺀 시어머니의 몰골은 가히 충격적이다.,1
1186,재밌기만 난리일까 왜들 하구만,0
445,기태가 친구들한테 오해 마지막에 너만없으면돼 라는말들었을때 보는 나까지도 충격적이였어요 아빠가 이유를 알고싶어서 친구들찾아다니는데.. 특히 이렇다할 큰사건이 있었던것도 아니고 뭐라말하기힘든 사소한 일들이 쌓이고 딱히,1
160,이 어릴떄 아빠가 사다주셔서 매일봤던건데ㅋㅋ 다시 보고싶어요 저도 영화,0
661,보기에 아이들과 좋은 애니메이션!,0
1025,ㅋㅋㅋㅋㅋ마지막에쩔름,1
1052,정말최고였어요~ 콘서트의 생생한 현장감이 잘 전달됐습니다~,0
1110,드래곤길들이기와 함께 애니 정말 감명깊게 본 내가,0
1041,7년만에다시봐도재밌음,0
104,재밋네요 달팽이가 빨라서 더 재밌었어요,0
717,엄마랑 싸우고 혼자서 영화보러 갔는데 위안이 날 영화인줄… 복수해주는 크루엘라친엄마같은 날 안죽이고 엄마에게 대신 크루엘라가 느낌이었음 엄마가 엄마라고 다 착한것도 아니고 충분히 크루엘라같이 원수같은 관계도 있는건데.. 그런 비틀어짐을 보는것도 위로해주는 되었네요 크루엘라는 똑똑한데 착한거같아요개도 낳은 나쁘고 극이기주의자 같은 사이코의 나쁜면을 사람들에게 다 드러내고 벌받게 하고 자신의 자리를 찾아가게 된거잖아요,1
1126,"디텔일이 좋았고, 담백함이 좋았다. 마지막 할머니와 다시 나가는 장면이 좋았다. 삶을 같이 한번 생각하게 만드는 영화라서 좋았다.",1
1253,엔딩을 보고 눈물이 나는 의외의 수작!!!!,1
1288,"겐나이가 주인공들을보면 너희들이 결별을 영화 디지몬과의 있는 방법은 아직까지는 없다 모르겠다 했으나 수 성인이 된 후에도 무한한 가능성이 있다면,,, 이런 애매모호한 대사가 나왔다 그리고 마지막에 반드시 찾으러가겠다 말하는 파트너 완전히 헤어진게 아니고 다시 또 만날수 있을거라 생각하며 미련을 가진다 라프텔에서 만원이아닌 10만원이었어도 디덕으로써 결제하고 봤을거같은 막을",1
884,보는내내지루한장면하나없이 감동적이였다,0
77,난 이영화 괜찮게 봤는데 왜들 지루하다고 그러지 재밌기만 한데..뭐 샤말란 특유의 반전이나 스릴러적 재미는 좀 약하지만 구성도 괜찮고 특히 영화 특유의 미스테리한 분위기에 묘하게 빠져들던데 여주인공의 순수한 사랑과 희망을 잃지않는 모습도 나름 멋졌고,1
1395,나이거 이제보는데 문근영 2시간내내 울어서 눈 충열되버렸어.. ..2-3회까지는 장난아이네..,0
156,일본판으로..재미있다!!!!!!!!!!! 상영종료해서,0
63,여운이 남는 많이 드라마였어요ㅠㅠ정말정말 재밌게 봤어요^^,0
683,"지옥의 묵시록, 플래툰 등 시대마다 전쟁영화의 마스터피스가 등장하는데 현대전을 다룬 영화로는 단연 최고가 아닌가 싶다. 반전영화임에도 상업영화로서의 정체성 또한 잃지 않았다. 수많은 깨알같은 유명배우들이 등장하는데.. 귀머거리 콤비가 톰하디였을줄은ㅋㅋ",1
552,매회 가족의 나오지만 살인자가 따뜻함을 물씬 느끼게 해주는 수사드라마,1
1141,어렸을적 이상형...금발애인의 환상을 갖게 여자주인공...그유명한OST 해준 kokomo,0
1300,"본인이 정신병동에서의 삶을 선택했다고 제도들, 말하는 환자들을 보고 자유롭게 기가막힌듯이 웃는 장면이 아직도 머릿속에 맴돈다. 우리는 이 세상의 살아간다. 자신있게 더 나아가서는 도덕과 이념들에 대해 정말로 만들고 던지지 않고 관습과 했는가? 당연히! 일인가에 대해 생각하지 않고 옳은 해야한다고 믿고 사는 일들이 대부분이다. 자살? 하지 말아야하는 것. 결혼? 해야하는 것. 돈? 당연히 많을수록 좋은 것. 자본주의? 그 있는가? 무엇이 기타등등. 무엇이 우리를 옭매고 것. 우리를 갈취하고 무엇이 우리를 당연히 정신병동에서 침흘리는 환자들처럼 '질문'조차 있는가? 질문을 던져본적은 옳은 궁금해는 이것이 맥머피처럼 살고싶다. 다른이들을 맥머피가 하는 대신, 본인은 차디찬 침대에서 쓸쓸히 죽어갈지라도 말이다.",1
241,내 명작입니다 최고의 인생,0
1495,슬펐다. 장면이 제일 마지막,1
680,내가 너무 감정이 메마르고 현실적인건지 모르겠는데 분명 영화 보는 내내 아름다운 연출과 감정이입으로 소름이 돋았음에도 불구하고 마지막에 남겨진 하나가 너무 안 됬다고 느껴졌다.. 외롭진 않을까,1
1149,파파로티 보니 다시 생각나는 ㅎㅎ 파파로티보다 훨씬 감동있어요 영화..,0
